,Patient,Frame,Cluster,Pose
7449,Therapist_1,7588,1,Leaning
7450,Therapist_1,7589,1,Leaning
7451,Therapist_1,7590,1,Leaning
7452,Therapist_1,7591,1,Leaning
7453,Therapist_1,7592,1,Leaning
7454,Therapist_1,7593,1,Leaning
7455,Therapist_1,7594,1,Leaning
7456,Therapist_1,7595,1,Leaning
7457,Therapist_1,7596,1,Leaning
7458,Therapist_1,7597,1,Leaning
7459,Therapist_1,7598,1,Leaning
7460,Therapist_1,7599,1,Leaning
7461,Therapist_1,7600,1,Leaning
7462,Therapist_1,7601,1,Leaning
7463,Therapist_1,7602,1,Leaning
7464,Therapist_1,7603,1,Leaning
7465,Therapist_1,7604,1,Leaning
7466,Therapist_1,7605,1,Leaning
7467,Therapist_1,7606,1,Leaning
7468,Therapist_1,7607,1,Leaning
7469,Therapist_1,7608,1,Leaning
7470,Therapist_1,7609,1,Leaning
7471,Therapist_1,7610,1,Leaning
7472,Therapist_1,7611,1,Leaning
7473,Therapist_1,7612,1,Leaning
7474,Therapist_1,7613,1,Leaning
7475,Therapist_1,7614,1,Leaning
7476,Therapist_1,7615,1,Leaning
7477,Therapist_1,7616,1,Leaning
7478,Therapist_1,7617,1,Leaning
7479,Therapist_1,7618,1,Leaning
7480,Therapist_1,7619,1,Leaning
7481,Therapist_1,7620,1,Leaning
7482,Therapist_1,7621,1,Leaning
7483,Therapist_1,7622,1,Leaning
7484,Therapist_1,7623,1,Leaning
7485,Therapist_1,7624,1,Leaning
7486,Therapist_1,7625,1,Leaning
7487,Therapist_1,7626,1,Leaning
7488,Therapist_1,7627,1,Leaning
7489,Therapist_1,7628,1,Leaning
7490,Therapist_1,7629,1,Leaning
7491,Therapist_1,7630,1,Leaning
7492,Therapist_1,7631,1,Leaning
7493,Therapist_1,7632,1,Leaning
7494,Therapist_1,7633,1,Leaning
7495,Therapist_1,7634,1,Leaning
7496,Therapist_1,7635,1,Leaning
7497,Therapist_1,7636,1,Leaning
7498,Therapist_1,7637,1,Leaning
7499,Therapist_1,7638,1,Leaning
7500,Therapist_1,7639,1,Leaning
7501,Therapist_1,7640,1,Leaning
7502,Therapist_1,7641,1,Leaning
7503,Therapist_1,7642,1,Leaning
7504,Therapist_1,7643,1,Leaning
7505,Therapist_1,7644,1,Leaning
7506,Therapist_1,7645,1,Leaning
7507,Therapist_1,7646,1,Leaning
7508,Therapist_1,7647,1,Leaning
7509,Therapist_1,7648,1,Leaning
7510,Therapist_1,7649,1,Leaning
7511,Therapist_1,7650,1,Leaning
7512,Therapist_1,7651,1,Leaning
7513,Therapist_1,7652,1,Leaning
7514,Therapist_1,7653,1,Leaning
7515,Therapist_1,7654,1,Leaning
7516,Therapist_1,7655,1,Leaning
7517,Therapist_1,7656,1,Leaning
7518,Therapist_1,7657,1,Leaning
7519,Therapist_1,7658,1,Leaning
7520,Therapist_1,7659,1,Leaning
7521,Therapist_1,7660,1,Leaning
7522,Therapist_1,7661,1,Leaning
7523,Therapist_1,7662,1,Leaning
7524,Therapist_1,7663,1,Leaning
7525,Therapist_1,7664,1,Leaning
7526,Therapist_1,7665,1,Leaning
7527,Therapist_1,7666,1,Leaning
7528,Therapist_1,7667,1,Leaning
7529,Therapist_1,7668,1,Leaning
7530,Therapist_1,7669,1,Leaning
7531,Therapist_1,7670,1,Leaning
7532,Therapist_1,7671,1,Leaning
7533,Therapist_1,7672,1,Leaning
7534,Therapist_1,7673,1,Leaning
7535,Therapist_1,7674,1,Leaning
7536,Therapist_1,7675,1,Leaning
7537,Therapist_1,7676,1,Leaning
7538,Therapist_1,7677,1,Leaning
7539,Therapist_1,7678,1,Leaning
7540,Therapist_1,7679,1,Leaning
7541,Therapist_1,7680,1,Leaning
7542,Therapist_1,7681,1,Leaning
7543,Therapist_1,7682,1,Leaning
7544,Therapist_1,7683,1,Leaning
7545,Therapist_1,7684,1,Leaning
7546,Therapist_1,7685,1,Leaning
7547,Therapist_1,7686,1,Leaning
7548,Therapist_1,7687,1,Leaning
7549,Therapist_1,7688,1,Leaning
7550,Therapist_1,7689,1,Leaning
7551,Therapist_1,7690,1,Leaning
7552,Therapist_1,7691,1,Leaning
7553,Therapist_1,7692,1,Leaning
7554,Therapist_1,7693,1,Leaning
7555,Therapist_1,7694,1,Leaning
7556,Therapist_1,7695,1,Leaning
7557,Therapist_1,7696,1,Leaning
7558,Therapist_1,7697,1,Leaning
7559,Therapist_1,7698,1,Leaning
7560,Therapist_1,7699,1,Leaning
7561,Therapist_1,7700,1,Leaning
7562,Therapist_1,7701,1,Leaning
7563,Therapist_1,7702,1,Leaning
7564,Therapist_1,7703,1,Leaning
7565,Therapist_1,7704,1,Leaning
7566,Therapist_1,7705,1,Leaning
7567,Therapist_1,7706,1,Leaning
7568,Therapist_1,7707,1,Leaning
7569,Therapist_1,7708,1,Leaning
7570,Therapist_1,7709,1,Leaning
7571,Therapist_1,7710,1,Leaning
7572,Therapist_1,7711,1,Leaning
7573,Therapist_1,7712,1,Leaning
7574,Therapist_1,7713,1,Leaning
7575,Therapist_1,7714,1,Leaning
7576,Therapist_1,7715,1,Leaning
7577,Therapist_1,7716,1,Leaning
7578,Therapist_1,7717,1,Leaning
7579,Therapist_1,7718,1,Leaning
7580,Therapist_1,7719,1,Leaning
7581,Therapist_1,7720,1,Leaning
7582,Therapist_1,7721,1,Leaning
7583,Therapist_1,7722,1,Leaning
7584,Therapist_1,7723,1,Leaning
7585,Therapist_1,7724,1,Leaning
7586,Therapist_1,7725,1,Leaning
7587,Therapist_1,7726,1,Leaning
7588,Therapist_1,7727,1,Leaning
7589,Therapist_1,7728,1,Leaning
7590,Therapist_1,7729,1,Leaning
7591,Therapist_1,7730,1,Leaning
7592,Therapist_1,7731,1,Leaning
7593,Therapist_1,7732,1,Leaning
7594,Therapist_1,7733,1,Leaning
7595,Therapist_1,7734,1,Leaning
7596,Therapist_1,7735,1,Leaning
7597,Therapist_1,7736,1,Leaning
7598,Therapist_1,7737,1,Leaning
7599,Therapist_1,7738,1,Leaning
7600,Therapist_1,7739,1,Leaning
7601,Therapist_1,7740,1,Leaning
7602,Therapist_1,7741,1,Leaning
7603,Therapist_1,7742,1,Leaning
7604,Therapist_1,7743,1,Leaning
7605,Therapist_1,7744,1,Leaning
7606,Therapist_1,7745,1,Leaning
7607,Therapist_1,7746,1,Leaning
7608,Therapist_1,7747,1,Leaning
7609,Therapist_1,7748,1,Leaning
7610,Therapist_1,7749,1,Leaning
7611,Therapist_1,7750,1,Leaning
7612,Therapist_1,7751,1,Leaning
7613,Therapist_1,7752,1,Leaning
7614,Therapist_1,7753,1,Leaning
7615,Therapist_1,7754,1,Leaning
7616,Therapist_1,7755,1,Leaning
7617,Therapist_1,7756,1,Leaning
7618,Therapist_1,7757,1,Leaning
7619,Therapist_1,7758,1,Leaning
7620,Therapist_1,7759,1,Leaning
7621,Therapist_1,7760,1,Leaning
7622,Therapist_1,7761,1,Leaning
7623,Therapist_1,7762,1,Leaning
7624,Therapist_1,7763,1,Leaning
7625,Therapist_1,7764,1,Leaning
7626,Therapist_1,7765,1,Leaning
7627,Therapist_1,7766,1,Leaning
7628,Therapist_1,7767,1,Leaning
7629,Therapist_1,7768,1,Leaning
7630,Therapist_1,7769,1,Leaning
7631,Therapist_1,7770,1,Leaning
7632,Therapist_1,7771,1,Leaning
7633,Therapist_1,7772,1,Leaning
7634,Therapist_1,7773,1,Leaning
7635,Therapist_1,7774,1,Leaning
7636,Therapist_1,7775,1,Leaning
7637,Therapist_1,7776,1,Leaning
7638,Therapist_1,7777,1,Leaning
7639,Therapist_1,7778,1,Leaning
7640,Therapist_1,7779,1,Leaning
7641,Therapist_1,7780,1,Leaning
7642,Therapist_1,7781,1,Leaning
7643,Therapist_1,7782,1,Leaning
7644,Therapist_1,7783,1,Leaning
7645,Therapist_1,7784,1,Leaning
7646,Therapist_1,7785,1,Leaning
7647,Therapist_1,7786,1,Leaning
7648,Therapist_1,7787,1,Leaning
7649,Therapist_1,7788,1,Leaning
7650,Therapist_1,7789,1,Leaning
7651,Therapist_1,7790,1,Leaning
7652,Therapist_1,7791,1,Leaning
7653,Therapist_1,7792,1,Leaning
7654,Therapist_1,7793,1,Leaning
7655,Therapist_1,7794,1,Leaning
7656,Therapist_1,7795,1,Leaning
7657,Therapist_1,7796,1,Leaning
7658,Therapist_1,7797,1,Leaning
7659,Therapist_1,7798,1,Leaning
7660,Therapist_1,7799,1,Leaning
7661,Therapist_1,7800,1,Leaning
7662,Therapist_1,7801,1,Leaning
7663,Therapist_1,7802,1,Leaning
7664,Therapist_1,7803,1,Leaning
7665,Therapist_1,7804,1,Leaning
7666,Therapist_1,7805,1,Leaning
7667,Therapist_1,7806,1,Leaning
7668,Therapist_1,7807,1,Leaning
7669,Therapist_1,7808,1,Leaning
7670,Therapist_1,7809,1,Leaning
7671,Therapist_1,7810,1,Leaning
7672,Therapist_1,7811,1,Leaning
7673,Therapist_1,7812,1,Leaning
7674,Therapist_1,7813,1,Leaning
7675,Therapist_1,7814,1,Leaning
7676,Therapist_1,7815,1,Leaning
7677,Therapist_1,7816,1,Leaning
7678,Therapist_1,7817,1,Leaning
7679,Therapist_1,7818,1,Leaning
7680,Therapist_1,7819,1,Leaning
7681,Therapist_1,7820,1,Leaning
7682,Therapist_1,7821,1,Leaning
7683,Therapist_1,7822,1,Leaning
7684,Therapist_1,7823,1,Leaning
7685,Therapist_1,7824,1,Leaning
7686,Therapist_1,7825,1,Leaning
7687,Therapist_1,7826,1,Leaning
7688,Therapist_1,7827,1,Leaning
7689,Therapist_1,7828,1,Leaning
7690,Therapist_1,7829,1,Leaning
7691,Therapist_1,7830,1,Leaning
7692,Therapist_1,7831,1,Leaning
7693,Therapist_1,7832,1,Leaning
7694,Therapist_1,7833,1,Leaning
7695,Therapist_1,7834,1,Leaning
7696,Therapist_1,7835,1,Leaning
7697,Therapist_1,7836,1,Leaning
7698,Therapist_1,7837,1,Leaning
7699,Therapist_1,7838,1,Leaning
7700,Therapist_1,7839,1,Leaning
7701,Therapist_1,7840,1,Leaning
7702,Therapist_1,7841,1,Leaning
7703,Therapist_1,7842,1,Leaning
7704,Therapist_1,7843,1,Leaning
7705,Therapist_1,7844,1,Leaning
7706,Therapist_1,7845,1,Leaning
7707,Therapist_1,7846,1,Leaning
7708,Therapist_1,7847,1,Leaning
7709,Therapist_1,7848,1,Leaning
7710,Therapist_1,7849,1,Leaning
7711,Therapist_1,7850,1,Leaning
7712,Therapist_1,7851,1,Leaning
7713,Therapist_1,7852,1,Leaning
7714,Therapist_1,7853,1,Leaning
7715,Therapist_1,7854,1,Leaning
7716,Therapist_1,7855,1,Leaning
7717,Therapist_1,7856,1,Leaning
7718,Therapist_1,7857,1,Leaning
7719,Therapist_1,7858,1,Leaning
7720,Therapist_1,7859,1,Leaning
7721,Therapist_1,7860,1,Leaning
7722,Therapist_1,7861,1,Leaning
7723,Therapist_1,7862,1,Leaning
7724,Therapist_1,7863,1,Leaning
7725,Therapist_1,7864,1,Leaning
7726,Therapist_1,7865,1,Leaning
7727,Therapist_1,7866,1,Leaning
7728,Therapist_1,7867,1,Leaning
7729,Therapist_1,7868,1,Leaning
7730,Therapist_1,7869,1,Leaning
7731,Therapist_1,7870,1,Leaning
7732,Therapist_1,7871,1,Leaning
7733,Therapist_1,7872,1,Leaning
7734,Therapist_1,7873,1,Leaning
7735,Therapist_1,7874,1,Leaning
7736,Therapist_1,7875,1,Leaning
7737,Therapist_1,7876,1,Leaning
7738,Therapist_1,7877,1,Leaning
7739,Therapist_1,7878,1,Leaning
7740,Therapist_1,7879,1,Leaning
7741,Therapist_1,7880,1,Leaning
7742,Therapist_1,7881,1,Leaning
7743,Therapist_1,7882,1,Leaning
7744,Therapist_1,7883,1,Leaning
7745,Therapist_1,7884,1,Leaning
7746,Therapist_1,7885,1,Leaning
7747,Therapist_1,7886,1,Leaning
7748,Therapist_1,7887,1,Leaning
7749,Therapist_1,7888,1,Leaning
7750,Therapist_1,7889,1,Leaning
7751,Therapist_1,7890,1,Leaning
7752,Therapist_1,7891,1,Leaning
7753,Therapist_1,7892,1,Leaning
7754,Therapist_1,7893,1,Leaning
7755,Therapist_1,7894,1,Leaning
7756,Therapist_1,7895,1,Leaning
7757,Therapist_1,7896,1,Leaning
7758,Therapist_1,7897,1,Leaning
7759,Therapist_1,7898,1,Leaning
7760,Therapist_1,7899,1,Leaning
7761,Therapist_1,7900,1,Leaning
7762,Therapist_1,7901,1,Leaning
7763,Therapist_1,7902,1,Leaning
7764,Therapist_1,7903,1,Leaning
7765,Therapist_1,7904,1,Leaning
7766,Therapist_1,7905,1,Leaning
7767,Therapist_1,7906,1,Leaning
7768,Therapist_1,7907,1,Leaning
7769,Therapist_1,7908,1,Leaning
7770,Therapist_1,7909,1,Leaning
7771,Therapist_1,7910,1,Leaning
7772,Therapist_1,7911,1,Leaning
7773,Therapist_1,7912,1,Leaning
7774,Therapist_1,7913,1,Leaning
7775,Therapist_1,7914,1,Leaning
7776,Therapist_1,7915,1,Leaning
7777,Therapist_1,7916,1,Leaning
7778,Therapist_1,7917,1,Leaning
7779,Therapist_1,7918,1,Leaning
7780,Therapist_1,7919,1,Leaning
7781,Therapist_1,7920,1,Leaning
7782,Therapist_1,7921,1,Leaning
7783,Therapist_1,7922,1,Leaning
7784,Therapist_1,7923,1,Leaning
7785,Therapist_1,7924,1,Leaning
7786,Therapist_1,7925,1,Leaning
7787,Therapist_1,7926,1,Leaning
7788,Therapist_1,7927,1,Leaning
7789,Therapist_1,7928,1,Leaning
7790,Therapist_1,7929,1,Leaning
7791,Therapist_1,7930,1,Leaning
7792,Therapist_1,7931,1,Leaning
7793,Therapist_1,7932,1,Leaning
7794,Therapist_1,7933,1,Leaning
7795,Therapist_1,7934,1,Leaning
7796,Therapist_1,7935,1,Leaning
7797,Therapist_1,7936,1,Leaning
7798,Therapist_1,7937,1,Leaning
7799,Therapist_1,7938,1,Leaning
7800,Therapist_1,7939,1,Leaning
7801,Therapist_1,7940,1,Leaning
7802,Therapist_1,7941,1,Leaning
7803,Therapist_1,7942,1,Leaning
7804,Therapist_1,7943,1,Leaning
7805,Therapist_1,7944,1,Leaning
7806,Therapist_1,7945,1,Leaning
7807,Therapist_1,7946,1,Leaning
7808,Therapist_1,7947,1,Leaning
7809,Therapist_1,7948,1,Leaning
7810,Therapist_1,7949,1,Leaning
7811,Therapist_1,7950,1,Leaning
7812,Therapist_1,7951,1,Leaning
7813,Therapist_1,7952,1,Leaning
7814,Therapist_1,7953,1,Leaning
7815,Therapist_1,7954,1,Leaning
7816,Therapist_1,7955,1,Leaning
7817,Therapist_1,7956,1,Leaning
7818,Therapist_1,7957,1,Leaning
7819,Therapist_1,7958,1,Leaning
7820,Therapist_1,7959,1,Leaning
7821,Therapist_1,7960,1,Leaning
7822,Therapist_1,7961,1,Leaning
7823,Therapist_1,7962,1,Leaning
7824,Therapist_1,7963,1,Leaning
7825,Therapist_1,7964,1,Leaning
7826,Therapist_1,7965,1,Leaning
7827,Therapist_1,7966,1,Leaning
7828,Therapist_1,7967,1,Leaning
7829,Therapist_1,7968,1,Leaning
7830,Therapist_1,7969,1,Leaning
7831,Therapist_1,7970,1,Leaning
7832,Therapist_1,7971,1,Leaning
7833,Therapist_1,7972,1,Leaning
7834,Therapist_1,7973,1,Leaning
7835,Therapist_1,7974,1,Leaning
7836,Therapist_1,7975,1,Leaning
7837,Therapist_1,7976,1,Leaning
7838,Therapist_1,7977,1,Leaning
7839,Therapist_1,7978,1,Leaning
7840,Therapist_1,7979,1,Leaning
7841,Therapist_1,7980,1,Leaning
7842,Therapist_1,7981,1,Leaning
7843,Therapist_1,7982,1,Leaning
7844,Therapist_1,7983,1,Leaning
7845,Therapist_1,7984,1,Leaning
7846,Therapist_1,7985,1,Leaning
7847,Therapist_1,7986,1,Leaning
7848,Therapist_1,7987,1,Leaning
7849,Therapist_1,7988,1,Leaning
7850,Therapist_1,7989,1,Leaning
7851,Therapist_1,7990,1,Leaning
7852,Therapist_1,7991,1,Leaning
7853,Therapist_1,7992,1,Leaning
7854,Therapist_1,7993,1,Leaning
7855,Therapist_1,7994,1,Leaning
7856,Therapist_1,7995,1,Leaning
7857,Therapist_1,7996,1,Leaning
7858,Therapist_1,7997,1,Leaning
7859,Therapist_1,7998,1,Leaning
7860,Therapist_1,7999,1,Leaning
7861,Therapist_1,8000,1,Leaning
7862,Therapist_1,8001,1,Leaning
7863,Therapist_1,8002,1,Leaning
7864,Therapist_1,8003,1,Leaning
7865,Therapist_1,8004,1,Leaning
7866,Therapist_1,8005,1,Leaning
7867,Therapist_1,8006,1,Leaning
7868,Therapist_1,8007,1,Leaning
7869,Therapist_1,8008,1,Leaning
7870,Therapist_1,8009,1,Leaning
7871,Therapist_1,8010,1,Leaning
7872,Therapist_1,8011,1,Leaning
7873,Therapist_1,8012,1,Leaning
7874,Therapist_1,8013,1,Leaning
7875,Therapist_1,8014,1,Leaning
7876,Therapist_1,8015,1,Leaning
7877,Therapist_1,8016,1,Leaning
7878,Therapist_1,8017,1,Leaning
7879,Therapist_1,8018,1,Leaning
7880,Therapist_1,8019,1,Leaning
7881,Therapist_1,8020,1,Leaning
7882,Therapist_1,8021,1,Leaning
7883,Therapist_1,8022,1,Leaning
7884,Therapist_1,8023,1,Leaning
7885,Therapist_1,8024,1,Leaning
7886,Therapist_1,8025,1,Leaning
7887,Therapist_1,8026,1,Leaning
7888,Therapist_1,8027,1,Leaning
7889,Therapist_1,8028,1,Leaning
7890,Therapist_1,8029,1,Leaning
7891,Therapist_1,8030,1,Leaning
7892,Therapist_1,8031,1,Leaning
7893,Therapist_1,8032,1,Leaning
7894,Therapist_1,8033,1,Leaning
7895,Therapist_1,8034,1,Leaning
7896,Therapist_1,8035,1,Leaning
7897,Therapist_1,8036,1,Leaning
7898,Therapist_1,8037,1,Leaning
7899,Therapist_1,8038,1,Leaning
7900,Therapist_1,8039,1,Leaning
7901,Therapist_1,8040,1,Leaning
7902,Therapist_1,8041,1,Leaning
7903,Therapist_1,8042,1,Leaning
7904,Therapist_1,8043,1,Leaning
7905,Therapist_1,8044,1,Leaning
7906,Therapist_1,8045,1,Leaning
7907,Therapist_1,8046,1,Leaning
7908,Therapist_1,8047,1,Leaning
7909,Therapist_1,8048,1,Leaning
7910,Therapist_1,8049,1,Leaning
7911,Therapist_1,8050,1,Leaning
7912,Therapist_1,8051,1,Leaning
7913,Therapist_1,8052,1,Leaning
7914,Therapist_1,8053,1,Leaning
7915,Therapist_1,8054,1,Leaning
7916,Therapist_1,8055,1,Leaning
7917,Therapist_1,8056,1,Leaning
7918,Therapist_1,8057,1,Leaning
7919,Therapist_1,8058,1,Leaning
7920,Therapist_1,8059,1,Leaning
7921,Therapist_1,8060,1,Leaning
7922,Therapist_1,8061,1,Leaning
7923,Therapist_1,8062,1,Leaning
7924,Therapist_1,8063,1,Leaning
7925,Therapist_1,8064,1,Leaning
7926,Therapist_1,8065,1,Leaning
7927,Therapist_1,8066,1,Leaning
7928,Therapist_1,8067,1,Leaning
7929,Therapist_1,8068,1,Leaning
7930,Therapist_1,8069,1,Leaning
7931,Therapist_1,8070,1,Leaning
7932,Therapist_1,8071,1,Leaning
7933,Therapist_1,8072,1,Leaning
7934,Therapist_1,8073,1,Leaning
7935,Therapist_1,8074,1,Leaning
7936,Therapist_1,8075,1,Leaning
7937,Therapist_1,8076,1,Leaning
7938,Therapist_1,8077,1,Leaning
7939,Therapist_1,8078,1,Leaning
7940,Therapist_1,8079,1,Leaning
7941,Therapist_1,8080,1,Leaning
7942,Therapist_1,8081,1,Leaning
7943,Therapist_1,8082,1,Leaning
7944,Therapist_1,8083,1,Leaning
7945,Therapist_1,8084,1,Leaning
7946,Therapist_1,8085,1,Leaning
7947,Therapist_1,8086,1,Leaning
7948,Therapist_1,8087,1,Leaning
7949,Therapist_1,8088,1,Leaning
7950,Therapist_1,8089,1,Leaning
7951,Therapist_1,8090,1,Leaning
7952,Therapist_1,8091,1,Leaning
7953,Therapist_1,8092,1,Leaning
7954,Therapist_1,8093,1,Leaning
7955,Therapist_1,8094,1,Leaning
7956,Therapist_1,8095,1,Leaning
7957,Therapist_1,8096,1,Leaning
7958,Therapist_1,8097,1,Leaning
7959,Therapist_1,8098,1,Leaning
7960,Therapist_1,8099,1,Leaning
7961,Therapist_1,8100,1,Leaning
7962,Therapist_1,8101,1,Leaning
7963,Therapist_1,8102,1,Leaning
7964,Therapist_1,8103,1,Leaning
7965,Therapist_1,8104,1,Leaning
7966,Therapist_1,8105,1,Leaning
7967,Therapist_1,8106,1,Leaning
7968,Therapist_1,8107,1,Leaning
7969,Therapist_1,8108,1,Leaning
7970,Therapist_1,8109,1,Leaning
7971,Therapist_1,8110,1,Leaning
7972,Therapist_1,8111,1,Leaning
7973,Therapist_1,8112,1,Leaning
7974,Therapist_1,8113,1,Leaning
7975,Therapist_1,8114,1,Leaning
7976,Therapist_1,8115,1,Leaning
7977,Therapist_1,8116,1,Leaning
7978,Therapist_1,8117,1,Leaning
7979,Therapist_1,8118,1,Leaning
7980,Therapist_1,8119,1,Leaning
7981,Therapist_1,8120,1,Leaning
7982,Therapist_1,8121,1,Leaning
7983,Therapist_1,8122,1,Leaning
7984,Therapist_1,8123,1,Leaning
7985,Therapist_1,8124,1,Leaning
7986,Therapist_1,8125,1,Leaning
7987,Therapist_1,8126,1,Leaning
7988,Therapist_1,8127,1,Leaning
7989,Therapist_1,8128,1,Leaning
7990,Therapist_1,8129,1,Leaning
7991,Therapist_1,8130,1,Leaning
7992,Therapist_1,8131,1,Leaning
7993,Therapist_1,8132,1,Leaning
7994,Therapist_1,8133,1,Leaning
7995,Therapist_1,8134,1,Leaning
7996,Therapist_1,8135,1,Leaning
7997,Therapist_1,8136,1,Leaning
7998,Therapist_1,8137,1,Leaning
7999,Therapist_1,8138,1,Leaning
8000,Therapist_1,8139,1,Leaning
8001,Therapist_1,8140,1,Leaning
8002,Therapist_1,8141,1,Leaning
8003,Therapist_1,8142,1,Leaning
8004,Therapist_1,8143,1,Leaning
8005,Therapist_1,8144,1,Leaning
8006,Therapist_1,8145,1,Leaning
8007,Therapist_1,8146,1,Leaning
8008,Therapist_1,8147,1,Leaning
8009,Therapist_1,8148,1,Leaning
8010,Therapist_1,8149,1,Leaning
8011,Therapist_1,8150,1,Leaning
8012,Therapist_1,8151,1,Leaning
8013,Therapist_1,8152,1,Leaning
8014,Therapist_1,8153,1,Leaning
8015,Therapist_1,8154,1,Leaning
8016,Therapist_1,8155,1,Leaning
8017,Therapist_1,8156,1,Leaning
8018,Therapist_1,8157,1,Leaning
8019,Therapist_1,8158,1,Leaning
8020,Therapist_1,8159,1,Leaning
8021,Therapist_1,8160,1,Leaning
8022,Therapist_1,8161,1,Leaning
8023,Therapist_1,8162,1,Leaning
8024,Therapist_1,8163,1,Leaning
8025,Therapist_1,8164,1,Leaning
8026,Therapist_1,8165,1,Leaning
8027,Therapist_1,8166,1,Leaning
8028,Therapist_1,8167,1,Leaning
8029,Therapist_1,8168,1,Leaning
8030,Therapist_1,8169,1,Leaning
8031,Therapist_1,8170,1,Leaning
8032,Therapist_1,8171,1,Leaning
8033,Therapist_1,8172,1,Leaning
8034,Therapist_1,8173,1,Leaning
8035,Therapist_1,8174,1,Leaning
8036,Therapist_1,8175,1,Leaning
8037,Therapist_1,8176,1,Leaning
8038,Therapist_1,8177,1,Leaning
8039,Therapist_1,8178,1,Leaning
8040,Therapist_1,8179,1,Leaning
8041,Therapist_1,8180,1,Leaning
8042,Therapist_1,8181,1,Leaning
8043,Therapist_1,8182,1,Leaning
8044,Therapist_1,8183,1,Leaning
8045,Therapist_1,8184,1,Leaning
8046,Therapist_1,8185,1,Leaning
8047,Therapist_1,8186,1,Leaning
8048,Therapist_1,8187,1,Leaning
8049,Therapist_1,8188,1,Leaning
8050,Therapist_1,8189,1,Leaning
8051,Therapist_1,8190,1,Leaning
8052,Therapist_1,8191,1,Leaning
8053,Therapist_1,8192,1,Leaning
8054,Therapist_1,8193,1,Leaning
8055,Therapist_1,8194,1,Leaning
8056,Therapist_1,8195,1,Leaning
8057,Therapist_1,8196,1,Leaning
8058,Therapist_1,8197,1,Leaning
8059,Therapist_1,8198,1,Leaning
8060,Therapist_1,8199,1,Leaning
8061,Therapist_1,8200,1,Leaning
8062,Therapist_1,8201,1,Leaning
8063,Therapist_1,8202,1,Leaning
8064,Therapist_1,8203,1,Leaning
8065,Therapist_1,8204,1,Leaning
8066,Therapist_1,8205,1,Leaning
8067,Therapist_1,8206,1,Leaning
8068,Therapist_1,8207,1,Leaning
8069,Therapist_1,8208,1,Leaning
8070,Therapist_1,8209,1,Leaning
8071,Therapist_1,8210,1,Leaning
8072,Therapist_1,8211,1,Leaning
8073,Therapist_1,8212,1,Leaning
8074,Therapist_1,8213,1,Leaning
8075,Therapist_1,8214,1,Leaning
8076,Therapist_1,8215,1,Leaning
8077,Therapist_1,8216,1,Leaning
8078,Therapist_1,8217,1,Leaning
8079,Therapist_1,8218,1,Leaning
8080,Therapist_1,8219,1,Leaning
8081,Therapist_1,8220,1,Leaning
8082,Therapist_1,8221,1,Leaning
8083,Therapist_1,8222,1,Leaning
8084,Therapist_1,8223,1,Leaning
8085,Therapist_1,8224,1,Leaning
8086,Therapist_1,8225,1,Leaning
8087,Therapist_1,8226,1,Leaning
8088,Therapist_1,8227,1,Leaning
8089,Therapist_1,8228,1,Leaning
8090,Therapist_1,8229,1,Leaning
8091,Therapist_1,8230,1,Leaning
8092,Therapist_1,8231,1,Leaning
8093,Therapist_1,8232,1,Leaning
8094,Therapist_1,8233,1,Leaning
8095,Therapist_1,8234,1,Leaning
8096,Therapist_1,8235,1,Leaning
8097,Therapist_1,8236,1,Leaning
8098,Therapist_1,8237,1,Leaning
8099,Therapist_1,8238,1,Leaning
8100,Therapist_1,8239,1,Leaning
8101,Therapist_1,8240,1,Leaning
8102,Therapist_1,8241,1,Leaning
8103,Therapist_1,8242,1,Leaning
8104,Therapist_1,8243,1,Leaning
8105,Therapist_1,8244,1,Leaning
8106,Therapist_1,8245,1,Leaning
8107,Therapist_1,8246,1,Leaning
8108,Therapist_1,8247,1,Leaning
8109,Therapist_1,8248,1,Leaning
8110,Therapist_1,8249,1,Leaning
8111,Therapist_1,8250,1,Leaning
8112,Therapist_1,8251,1,Leaning
8113,Therapist_1,8252,1,Leaning
8114,Therapist_1,8253,1,Leaning
8115,Therapist_1,8254,1,Leaning
8116,Therapist_1,8255,1,Leaning
8117,Therapist_1,8256,1,Leaning
8118,Therapist_1,8257,1,Leaning
8119,Therapist_1,8258,1,Leaning
8120,Therapist_1,8259,1,Leaning
8121,Therapist_1,8260,1,Leaning
8122,Therapist_1,8261,1,Leaning
8123,Therapist_1,8262,1,Leaning
8124,Therapist_1,8263,1,Leaning
8125,Therapist_1,8264,1,Leaning
8126,Therapist_1,8265,1,Leaning
8127,Therapist_1,8266,1,Leaning
8128,Therapist_1,8267,1,Leaning
8129,Therapist_1,8268,1,Leaning
8130,Therapist_1,8269,1,Leaning
8131,Therapist_1,8270,1,Leaning
8132,Therapist_1,8271,1,Leaning
8133,Therapist_1,8272,1,Leaning
8134,Therapist_1,8273,1,Leaning
8135,Therapist_1,8274,1,Leaning
8136,Therapist_1,8275,1,Leaning
8137,Therapist_1,8276,1,Leaning
8138,Therapist_1,8277,1,Leaning
8139,Therapist_1,8278,1,Leaning
8140,Therapist_1,8279,1,Leaning
8141,Therapist_1,8280,1,Leaning
8142,Therapist_1,8281,1,Leaning
8143,Therapist_1,8282,1,Leaning
8144,Therapist_1,8283,1,Leaning
8145,Therapist_1,8284,1,Leaning
8146,Therapist_1,8285,1,Leaning
8147,Therapist_1,8286,1,Leaning
